utt_id,wav,emotion,raw_emotion,speaker,session,start,end,dur,valence,arousal,dominance,transcript
Ses05M_script01_1b_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M003.wav,sad,sad,Ses05M,5,29.69,36.19,6.5,2.0,3.0,3.5,"I don't know.  But after he saw it, he ran back into the house and started crying in the kitchen."
Ses05M_script01_1b_M004,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M004.wav,sad,sad,Ses05M,5,38.23,44.06,5.83,2.0,3.0,3.0,No.  I figured it was best to leave him alone.
Ses05M_script01_1b_M005,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M005.wav,sad,sad,Ses05M,5,51.94,62.97,11.03,2.5,3.0,4.0,"Yes, yes he is.  I don't know the meaning in it.  But I know one thing, mom, we made a terrible mistake with Dad."
Ses05M_script01_1b_M019,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M019.wav,angry,ang,Ses05M,5,170.5,179.77,9.27,1.5,4.0,4.5,"Isn't it your business, too, if I tell dad and he throws a fit about it?  You have such a talent for ignoring things."
Ses05M_script01_1b_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M020.wav,angry,ang,Ses05M,5,181.46,184.05,2.59,1.0,4.5,5.0,She's not Larry's girl.
Ses05M_script01_1b_M022,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M022.wav,angry,ang,Ses05M,5,210.25,212.44,2.19,1.0,4.5,4.5,what to hell with that!
Ses05M_script01_1b_M031,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M031.wav,angry,ang,Ses05M,5,293.14,304.36,11.22,1.5,3.5,4.5,"I've given it three years of thought.  I had hoped if I waited, dad would've forgotten him by now and we could have a- a regular wedding and everybody happy."
Ses05M_script01_1b_M032,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M032.wav,angry,ang,Ses05M,5,304.71,309.58,4.87,2.0,3.0,4.0,But if that can't happen then I'll just get out.
Ses05M_script01_1b_M033,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M033.wav,angry,ang,Ses05M,5,311.04,316.86,5.82,2.0,4.5,4.0,"I'll get out.  I'll go get married someplace else, I- I'll live someplace else, maybe New York."
Ses05M_script01_1b_M035,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M035.wav,angry,ang,Ses05M,5,323.43,326.71,3.28,1.5,3.5,4.5,The business?  The business doesn't inspire me.
Ses05M_script01_1b_M036,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M036.wav,angry,ang,Ses05M,5,327.03,337.65,10.62,1.0,4.5,5.0,"Yeah, I'd like one hour a day.  If I have to grub for money all day long, I'd like to go home to something beautiful.  I'd like a family.  I'd like some kids."
Ses05M_script01_1b_M040,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M040.wav,angry,ang,Ses05M,5,367.03,369.6377,2.608,2.0,3.0,4.5,"Well, I am thinking like that."
Ses05M_script01_1b_M041,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_M041.wav,angry,ang,Ses05M,5,372.59,377.37,4.78,2.5,4.0,4.0,"No, you don't.  I'm a pretty tough guy."
Ses05M_script01_2_F002,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F002.wav,neutral,neu,Ses05F,5,18.51,21.46,2.95,2.3333,3.3333,3.6667,Nobody comes seven hundred miles just to see.
Ses05M_script01_2_F004,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F004.wav,neutral,neu,Ses05F,5,36.39,38.88,2.49,2.3333,2.3333,2.6667,He's got that about it.
Ses05M_script01_2_F005,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F005.wav,angry,ang,Ses05F,5,42.26,44.63,2.37,2.0,3.3333,3.0,"What's going on here, Joe?"
Ses05M_script01_2_F015,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F015.wav,angry,ang,Ses05F,5,123.46,126.44,2.98,2.0,3.6667,3.6667,You above all have got to believe.
Ses05M_script01_2_F017,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F017.wav,angry,ang,Ses05F,5,135.41,136.9,1.49,2.0,3.6667,2.6667,I can't help it.
Ses05M_script01_2_M000,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M000.wav,neutral,neu,Ses05M,5,8.19,10.68,2.49,3.0,2.6667,2.3333,Why does that bother you?
Ses05M_script01_2_M001,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M001.wav,neutral,neu,Ses05M,5,13.86,19.4,5.54,3.0,3.0,2.6667,"Well, maybe maybe he just wanted to see her again."
Ses05M_script01_2_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M003.wav,neutral,neu,Ses05M,5,33.79,37.11,3.32,2.6667,3.0,2.6667,Why do you think he's even thinking that?
Ses05M_script01_2_M015,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M015.wav,angry,ang,Ses05M,5,132.84,136.22,3.38,2.0,4.0,4.0,"What's that suppose to mean, me above all?  Look at you, you're shaking."
Ses05M_script01_2_M016,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_M016.wav,angry,ang,Ses05M,5,136.6,140.58,3.98,1.6667,4.0,4.3333,"What have I got to hide, Kate?  What the hell is the matter with you?"
Ses05M_script01_3_F000,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F000.wav,neutral,neu,Ses05F,5,3.34,6.29,2.95,3.5,2.0,2.5,You're the only one I know who loves his parents.
Ses05M_script01_3_F001,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F001.wav,happy,hap,Ses05F,5,10.17,17.46,7.29,4.0,2.5,2.5,It's all right.  It's a good thing.  It's lovely here.  The air is sweet.
Ses05M_script01_3_F003,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F003.wav,neutral,neu,Ses05F,5,26.76,30.49,3.73,3.0,2.0,3.0,"Well, your mother, first of all, pretty much told me to leave."
Ses05M_script01_3_F006,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F006.wav,neutral,neu,Ses05F,5,53.58,57.13,3.55,3.5,2.0,3.0,"I figured they would, your mother at least."
Ses05M_script01_3_F007,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F007.wav,neutral,neu,Ses05F,5,59.56,64.71,5.15,3.0,3.0,3.0,"Well, from her perspective, I mean, why else would I come here?"
Ses05M_script01_3_F009,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F009.wav,happy,hap,Ses05F,5,123.07,126.14,3.07,4.0,2.5,3.0,"Oh, Chris I've been ready for a long time."
Ses05M_script01_3_F010,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F010.wav,sad,sad,Ses05F,5,131.86,134.53,2.67,3.0,2.0,2.5,I almost got married two years ago.
Ses05M_script01_3_F012,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F012.wav,happy,hap,Ses05F,5,141.93,143.46,1.53,4.5,3.0,2.5,Everyday since.
Ses05M_script01_3_F013,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F013.wav,happy,exc,Ses05F,5,146.76,154.16,7.4,4.0,3.5,3.0,"Well, I mean, until then you never wrote and when you did, what did you say?  I mean, you sure can be ambiguous."
Ses05M_script01_3_F015,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F015.wav,happy,exc,Ses05F,5,174.58,177.18,2.6,3.0,3.0,3.5,Not like that you're not.
Ses05M_script01_3_F016,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F016.wav,sad,sad,Ses05F,5,178.8,186.3304,7.53,2.5,3.0,3.5,"Like Larry's brother.  Do it like you, Chris.  What's the matter?"
Ses05M_script01_3_F019,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F019.wav,sad,sad,Ses05F,5,200.52,204.7,4.18,2.0,3.0,2.0,Even in your letters there was something ashamed.
Ses05M_script01_3_F020,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F020.wav,sad,sad,Ses05F,5,211.16,213.37,2.21,2.5,2.0,2.5,You have to tell me.
Ses05M_script01_3_F021,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F021.wav,sad,sad,Ses05F,5,216.96,219.0581,2.098,1.5,2.5,3.0,It wouldn't work like this.
Ses05M_script01_3_F022,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F022.wav,neutral,neu,Ses05F,5,229.27,230.95,1.68,2.5,2.0,2.0,"Yeah, sure."
Ses05M_script01_3_F023,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F023.wav,sad,sad,Ses05F,5,234.02,235.64,1.62,2.5,2.0,2.5,How many?
Ses05M_script01_3_F024,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F024.wav,sad,sad,Ses05F,5,406.5,409.18,2.68,3.0,2.0,2.0,Do you still feel like that?
Ses05M_script01_3_F025,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F025.wav,sad,sad,Ses05F,5,413.84,424.4,10.56,2.5,2.5,3.5,"Because you can't feel like that anymore, Chris.  Because everything you have, you have a right to, me included."
Ses05M_script01_3_F027,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F027.wav,happy,hap,Ses05F,5,434.83,437.72,2.89,4.5,3.5,3.0,[LAUGHTER] What will I do with a fortune?
Ses05M_script01_3_M001,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M001.wav,happy,exc,Ses05M,5,17.26,20.25,2.99,3.5,3.5,3.0,"So, you're not sorry I came?"
Ses05M_script01_3_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M003.wav,neutral,neu,Ses05M,5,30.12,31.49,1.37,3.0,3.5,2.5,Well-
Ses05M_script01_3_M010,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M010.wav,happy,exc,Ses05M,5,113.03,124.19,11.16,3.5,3.5,3.0,"You feel it's wrong here, don't you; this yard, this chair?  I want you to be ready for me, Annie. I- I don't want to win you away from anything."
Ses05M_script01_3_M013,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M013.wav,happy,hap,Ses05M,5,139.48,142.58,3.1,4.5,3.5,3.0,You felt something that far back?
Ses05M_script01_3_M016,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M016.wav,happy,exc,Ses05M,5,158.45,164.77,6.32,4.5,4.5,4.5,"oh, God I kissed Annie.  I kissed Annie. I can't How long have I waited to do that?"
Ses05M_script01_3_M017,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M017.wav,happy,exc,Ses05M,5,170.13,175.0,4.87,5.0,4.5,4.0,"Oh, Annie, we're gonna live now.  I'm going to make you so happy."
Ses05M_script01_3_M019,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M019.wav,sad,sad,Ses05M,5,187.57,192.05,4.48,2.5,3.0,2.5,Lets go for a ride.  I I- I want to be alone with you.
Ses05M_script01_3_M020,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M020.wav,sad,sad,Ses05M,5,192.9,195.77,2.87,3.0,3.5,2.5,"No, nothing like that."
Ses05M_script01_3_M021,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M021.wav,sad,sad,Ses05M,5,205.17,210.69,5.52,2.5,2.5,2.5,"Yeah, I suppose I have been.  But it's going for me."
Ses05M_script01_3_M022,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M022.wav,neutral,neu,Ses05M,5,214.2,216.64,2.44,2.0,3.0,2.5,I don't I don't know where to start.
Ses05M_script01_3_M023,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M023.wav,sad,sad,Ses05M,5,220.32,224.29,3.97,2.5,2.5,2.5,It's so mixed up with so many other things.
Ses05M_script01_3_M025,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M025.wav,sad,sad,Ses05M,5,231.5268,233.1245,1.598,2.0,3.0,3.5,I lost them.
Ses05M_script01_3_M026,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M026.wav,sad,sad,Ses05M,5,236.31,238.42,2.11,2.0,2.0,3.0,Just about all.
Ses05M_script01_3_M027,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M027.wav,sad,sad,Ses05M,5,241.89,249.83,7.94,2.5,3.5,3.5,"It- It takes time to toss something like that off,I mean, because they weren't just men."
Ses05M_script01_3_M029,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M029.wav,sad,sad,Ses05M,5,263.41,278.57,15.16,2.0,3.5,3.5,I know it's it's just a little thing but that's just the kind of guys I had.  They didn't die.  They killed themselves for each other.
Ses05M_script01_3_M030,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M030.wav,sad,sad,Ses05M,5,278.66,291.36,12.7,2.0,4.0,4.0,"I mean that exactly, anymore selfish -- just a little bit more selfish and they would have been here today. And it gave me an idea as I was watching them all go down."
Ses05M_script01_3_M033,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M033.wav,sad,sad,Ses05M,5,320.94,336.45,15.51,2.5,3.5,4.0,It was and then I went home.  And it was incredible.  It didn't have any meaning there.
Ses05M_script01_3_M036,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M036.wav,sad,sad,Ses05M,5,360.87,371.39,10.52,1.5,3.5,4.0,"I felt what you said, ashamed somehow because nobody had changed at all."
Ses05M_script01_3_M039,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M039.wav,sad,sad,Ses05M,5,403.0,405.28,2.28,2.0,3.5,3.0,And I guess that included you.
Ses05M_script01_3_M040,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M040.wav,sad,sad,Ses05M,5,410.99,413.43,2.44,3.5,3.0,3.5,"I want you now, Annie."
Ses05M_script01_3_M041,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M041.wav,happy,exc,Ses05M,5,430.47,432.34,1.87,4.0,3.5,4.0,"Oh, Annie,"
Ses05M_script01_3_M042,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_M042.wav,happy,hap,Ses05M,5,432.4,435.15,2.75,4.0,4.5,4.5,Annie I am going to make you a fortune.
Ses05M_script02_1_F000,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F000.wav,sad,sad,Ses05F,5,24.6765,25.82,1.143,3.0,2.0,2.5,Fine.
Ses05M_script02_1_F001,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F001.wav,neutral,neu,Ses05F,5,56.29,58.17,1.88,3.0,3.0,2.5,What flashlight?
Ses05M_script02_1_F016,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_F016.wav,sad,sad,Ses05F,5,227.02,228.75,1.73,2.0,2.5,3.0,I'm just not.
Ses05M_script02_1_M000,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M000.wav,happy,exc,Ses05M,5,3.79,24.84,21.05,5.0,4.5,4.0,"What time is it?  They're supposed to run around midnight.  Oh, this is great, isn't it?  Look at the night we've got here.  It couldn't be better.  Actually, I wanted to go a little further up the coast you know to get away from all the lights and the people.  I was afraid we might miss it though, so how are you doing?"
Ses05M_script02_1_M001,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M001.wav,happy,exc,Ses05M,5,25.52,40.68,15.16,4.0,4.0,4.0,"What's that? Is that- Wait, is that foam?  I can't even tell.  Oh Actually, I guess if I can't tell then it probably isn't it, is it?  It will probably be unmistakable, don't you think?"
Ses05M_script02_1_M002,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M002.wav,happy,exc,Ses05M,5,40.69,56.78,16.09,4.0,4.5,4.5,"This is great.  How are you doing?  Oh, no.  Oh, do you know what I did?  I forgot the flashlight.  How could I be so stupid?  I forgot the flashlight."
Ses05M_script02_1_M003,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M003.wav,happy,exc,Ses05M,5,57.57,61.14,3.57,2.0,4.0,4.5,"The flashlight.  The silver one.  There's only one, isn't there?  Stupid."
Ses05M_script02_1_M005,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M005.wav,happy,exc,Ses05M,5,70.03,77.28,7.25,4.0,4.0,4.0,"Oh, no, of course, our flashlight.  Me flashlight is to you flashlight, naturally."
Ses05M_script02_1_M006,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M006.wav,happy,exc,Ses05M,5,77.3,89.81,12.51,4.0,4.0,4.0,"How could we have forgotten it? Well, I hope the moon stays out.  I wonder, do they always run during a full moon?  I can't remember, was the moon full last year, do you remember?"
Ses05M_script02_1_M007,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M007.wav,happy,exc,Ses05M,5,90.33,105.52,15.19,3.0,4.0,4.5,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.  Oh, this is great.  I didn't even think to bring a six pack.  Oh, a six pack would be just the ticket right about now."
Ses05M_script02_1_M008,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M008.wav,happy,exc,Ses05M,5,105.56,116.09,10.53,3.0,4.0,4.0,"I can't believe I forgot.I'm like a little kid.  I'm surprised I made it out of the house with my fly zipped. Oh, [LAUGHTER]"
Ses05M_script02_1_M009,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M009.wav,happy,exc,Ses05M,5,116.1,122.9,6.8,3.5,4.0,4.5,"Oh, I wonder if they can hear me or if they can feel the vibrations when we move around in the sand. or something"
Ses05M_script02_1_M010,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M010.wav,happy,exc,Ses05M,5,122.91,124.39,1.48,2.5,4.0,3.5,Do you want my jacket?
Ses05M_script02_1_M017,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M017.wav,happy,exc,Ses05M,5,154.62,164.0679,9.448,3.0,4.0,4.5,"Honey, it's a natural phenomenon.  I mean, this kind of thing only happens once a year.  It's a great opportunity."
Ses05M_script02_1_M018,/Users/abish/Downloads/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script02_1/Ses05M_script02_1_M018.wav,happy,exc,Ses05M,5,164.0779,173.36,9.282,2.5,4.0,4.5,"I mean, Think about people in Kansas, they've got to get like you know plane tickets and hotel reservations just to see this.  We're just forty minutes away.  It's just too good of an opportunity to pass up."
